Date,y
2011-07-24,89.51017983339366
2011-08-07,88.1408502374474
2011-08-21,86.75360927895736
2011-09-04,86.58983643673093
2011-09-18,84.3050337595011
2011-10-02,82.38451221386973
2011-10-16,83.6156104490106
2011-10-31,85.10635500573737
2011-11-14,83.49271550772555
2011-11-28,81.28434626991302
2011-12-12,81.80844983344694
2011-12-26,80.66885677049048
2012-01-09,78.01307906423342
2012-01-23,79.1028201600489
2012-02-06,79.082046440863
2012-02-20,81.9014648567597
2012-03-05,85.04079120592475
2012-03-19,86.34185273252011
2012-04-01,86.4632791194035
2012-04-15,84.39664009401321
2012-04-29,84.37172968566924
2012-05-13,81.77234706589297
2012-05-27,79.03326412986299
2012-06-10,79.24961849984001
2012-06-24,79.45945699294927
2012-07-08,77.8505523462681
2012-07-22,76.33162374881962
2012-08-05,75.39075210721451
2012-08-19,77.49788834756207
2012-09-02,77.66873847898182
2012-09-16,79.8357990454129
2012-09-30,79.12482368955249
2012-10-14,80.07148427002275
2012-10-29,81.85196832226738
2012-11-12,80.01937126397743
2012-11-26,83.8553198082547
2012-12-10,84.20524730724539
2012-12-24,88.13336493443904
2013-01-07,90.33789267768087
2013-01-21,94.83147805092531
2013-02-04,98.7297092220127
2013-02-18,98.10581442849485
2013-03-04,95.52860592200082
2013-03-18,98.4907646980422
2013-03-31,95.4279351474814
2013-04-14,103.00519368693051
2013-04-28,101.71511791763628
2013-05-12,103.75629921630289
2013-05-26,104.31759603814866
2013-06-09,101.71719045607978
2013-06-23,101.87004075502955
2013-07-07,102.02439874091468
2013-07-21,104.21994987913436
2013-08-04,103.96613547874625
2013-08-18,102.58172131797718
2013-09-01,102.6434245130102
2013-09-15,104.69033701124198
2013-09-29,105.31050820858258
2013-10-13,105.12374373895804
2013-10-28,106.10935274808631
2013-11-11,104.08602831557312
2013-11-25,107.83623336307335
2013-12-09,109.87015328301564
2013-12-23,112.44942711200348
2014-01-06,112.78364498069024
2014-01-20,112.20152246446136
2014-02-03,110.07540295204636
2014-02-17,110.42731410909514
2014-03-03,110.50082874407207
2014-03-17,111.24260303173297
2014-03-30,111.05422791178913
2014-04-13,111.31443702765377
2014-04-27,111.75642371840921
2014-05-11,110.97856827219258
2014-05-25,109.83577285384347
2014-06-08,110.52807501569305
2014-06-22,109.59728762886624
2014-07-06,109.86573595637579
2014-07-20,108.15319997771323
2014-08-03,108.77896590577319
2014-08-17,108.31370783037782
2014-08-31,108.05013159233059
2014-09-14,109.53161474014058
2014-09-28,109.40777401344442
2014-10-12,108.05277838373078
2014-10-27,108.16100079752496
2014-11-10,112.42536557180514
2014-11-24,116.8134954910413
2014-12-08,117.26209247036955
2014-12-22,115.50001124078386
2015-01-05,114.50550642321379
2015-01-19,107.01280587900769
2015-02-02,106.26433042663734
2015-02-16,107.1599510039464
2015-03-02,105.7855054264227
2015-03-16,101.88816617065129
2015-03-29,102.29082501530931
2015-04-12,101.38467614697139
2015-04-26,102.24758909193199
2015-05-10,106.06131473589767
2015-05-24,106.13870463689406
2015-06-07,110.23367490649413
2015-06-21,110.45368948329457
2015-07-05,107.87902206895694
2015-07-19,106.53577766330562
2015-08-02,107.38591915087818
2015-08-16,109.64777539166901
2015-08-30,107.51806543780586
2015-09-13,107.87295668223422
2015-09-27,106.24901963510607
2015-10-11,107.03387064887019
2015-10-26,105.71602091531783
2015-11-09,104.6723468843491
2015-11-23,104.15974972318361
2015-12-07,106.02253472102596
2015-12-21,104.72206585742879
2016-01-04,103.22542735215094
2016-01-18,101.4153577375946
2016-02-01,102.99923914376652
2016-02-15,100.55560282483142
2016-02-29,98.65113294990658
2016-03-14,99.7475157364947
2016-03-27,99.60336483844725
2016-04-10,97.47778230216694
2016-04-24,97.84233603664667
2016-05-08,96.66478369763124
2016-05-22,97.38974383389007
2016-06-05,95.89228892619253
2016-06-19,93.18862970659848
2016-07-03,91.31702920469166
2016-07-17,92.79877027771687
2016-07-31,91.43512168018063
2016-08-14,89.71170603364736
2016-08-28,89.68453924153275
2016-09-11,91.00389211083814
2016-09-25,89.4071051175114
2016-10-09,91.35474513359267
2016-10-23,89.77617501356966
2016-11-07,90.30408102663971
2016-11-21,92.5912773108947
2016-12-05,95.85285130966396
2016-12-19,97.28047596669649
2017-01-02,97.22291498281119
2017-01-16,96.13072926565741
2017-01-30,96.68620658984841
2017-02-13,95.55490726162233
2017-02-27,94.24848437803828
2017-03-13,96.2919897083596
2017-03-26,94.66712713673954
2017-04-09,93.24208810909063
2017-04-23,92.66505508229912
2017-05-07,97.44295365857619
2017-05-21,97.85503743578715
2017-06-04,98.78355747740474
2017-06-18,97.78007328576408
2017-07-02,101.19351415131811
2017-07-17,101.75319196453842
2017-07-31,102.65652301172281
2017-08-14,102.02701293100031
2017-08-28,103.32586240205268
2017-09-11,102.78475507118887
2017-09-25,105.63141558421421
2017-10-09,104.50623284907374
2017-10-23,105.9271064489332
2017-11-07,104.80093185283894
2017-11-22,104.40430499406787
2017-12-06,105.50128180677908
2017-12-20,104.92132580800782
2018-01-03,106.95493653266284
2018-01-17,107.28271020906669
2018-01-31,106.52764757238577
2018-02-14,105.55127788971805
2018-02-28,104.20585168187688
2018-03-14,103.6901060272192
2018-03-27,103.8209581450267
2018-04-10,103.97291371307888
2018-04-24,104.94983289981408
2018-05-08,102.69723168546034
2018-05-22,103.42739012960683
2018-06-05,101.91576837485738
2018-06-19,101.02332992711288
2018-07-03,102.03487698802164
2018-07-17,103.97711620556285
2018-07-31,102.84995801325178
2018-08-14,99.74533398906436
2018-08-28,102.62394223029523
2018-09-11,101.95177941608287
2018-09-25,104.65138753923947
2018-10-09,102.74227959804148
2018-10-23,101.98456030126009
2018-11-07,102.07213110576507
2018-11-21,101.64286620970844
2018-12-05,101.82046658974842
2018-12-19,101.1331576032508
2019-01-02,99.67754486335531
2019-01-16,98.20892247759087
2019-01-30,98.71345889574492
2019-02-13,98.42476011922639
2019-02-27,99.67466801318947
2019-03-13,99.04111218820168
2019-03-27,98.3784560732735
2019-04-09,99.16435182705295
2019-04-23,99.46219992800411
2019-05-07,98.05965547475795
2019-05-21,97.14179134280651
2019-06-04,96.03852277156216
2019-06-18,96.0998756945721
2019-07-02,96.64722069205092
2019-07-16,95.97453530712954
2019-07-30,95.86995616408444
2019-08-13,93.42777433839879
2019-08-27,92.97514065545492
2019-10-07,93.82893643927255
2019-10-22,95.59813853691735
2019-11-06,95.57602707241367
2019-11-20,95.03519823865041
2019-12-04,95.3667049764351
2019-12-18,96.46183078915931
2020-01-01,96.38671562056763
