Date,y
2011-07-24,89.42886609206558
2011-08-07,88.06098333232141
2011-08-21,86.67668456037623
2011-09-04,86.50031833370696
2011-09-18,84.26220345140106
2011-10-02,82.30266642566856
2011-10-16,83.496621265576
2011-10-31,85.0277762973866
2011-11-14,83.44854567179486
2011-11-28,81.23756914609532
2011-12-12,81.7670075907212
2011-12-26,80.60105636580413
2012-01-09,77.98150617314272
2012-01-23,79.02858641948144
2012-02-06,79.0627525099838
2012-02-20,81.83675014662883
2012-03-05,84.9626284358963
2012-03-19,86.2597789611315
2012-04-01,86.38662124337839
2012-04-15,84.35173408988078
2012-04-29,84.31701873256438
2012-05-13,81.74129523327505
2012-05-27,78.98617732958003
2012-06-10,79.12045717978373
2012-06-24,79.3846331927273
2012-07-08,78.00320437270051
2012-07-22,76.28069806147009
2012-08-05,75.3511570354045
2012-08-19,77.4141896009055
2012-09-02,77.5943788981121
2012-09-16,79.7705612106001
2012-09-30,79.0872113043086
2012-10-14,80.02162371893496
2012-10-29,81.7787875356363
2012-11-12,79.9956750383808
2012-11-26,83.7343125852687
2012-12-10,84.13584392563195
2012-12-24,88.0249986876841
2013-01-07,90.26294216088598
2013-01-21,94.74030324709915
2013-02-04,98.61880067922039
2013-02-18,98.03534084775595
2013-03-04,95.50346435599737
2013-03-18,98.42787877688058
2013-03-31,95.38414544041035
2013-04-14,102.83932787698501
2013-04-28,101.63468747216905
2013-05-12,103.6543768833493
2013-05-26,104.22939754761623
2013-06-09,101.68139017575243
2013-06-23,101.76896604292645
2013-07-07,101.93273962398985
2013-07-21,104.15529956152858
2013-08-04,103.89262033271086
2013-08-18,102.49459214557055
2013-09-01,102.54107355878304
2013-09-15,104.58340091990382
2013-09-29,105.24464024911777
2013-10-13,105.04234057511661
2013-10-28,106.00231671620773
2013-11-11,104.03244578260116
2013-11-25,107.74118994603225
2013-12-09,109.7858288634016
2013-12-23,112.3609280649923
2014-01-06,112.70880157014822
2014-01-20,112.12656726844429
2014-02-03,110.0241300136114
2014-02-17,110.3326229152639
2014-03-03,110.43050738408027
2014-03-17,111.05234838523285
2014-03-30,110.97957323910529
2014-04-13,111.25750298468267
2014-04-27,111.64957795407848
2014-05-11,110.9159563403698
2014-05-25,109.76018522304483
2014-06-08,110.42488647460641
2014-06-22,109.50667943273316
2014-07-06,109.76823224731777
2014-07-20,108.0859897363438
2014-08-03,108.68811614579575
2014-08-17,108.22383384690157
2014-08-31,107.984515500065
2014-09-14,109.43710487599805
2014-09-28,109.35383106764627
2014-10-12,107.98463845649363
2014-10-27,108.07315967972286
2014-11-10,112.27870470805405
2014-11-24,116.63822128838311
2014-12-08,117.15429207425356
2014-12-22,115.44156254765724
2015-01-05,114.45061805676949
2015-01-19,107.03477379388157
2015-02-02,106.18815800506744
2015-02-16,107.06148721708033
2015-03-02,105.71975959869164
2015-03-16,101.85670259913257
2015-03-29,102.19896938514111
2015-04-12,101.33396034512492
2015-04-26,102.15850952757
2015-05-10,105.96874506220566
2015-05-24,106.08273669667756
2015-06-07,110.05420556359333
2015-06-21,110.34843398187748
2015-07-05,107.82787781934442
2015-07-19,106.46481318660508
2015-08-02,107.30660301530907
2015-08-16,109.59054529053614
2015-08-30,107.47328023734947
2015-09-13,107.753578333634
2015-09-27,106.21243520585364
2015-10-11,106.94027212909711
2015-10-26,105.65943423080205
2015-11-09,104.60409441814974
2015-11-23,104.09127337773839
2015-12-07,105.8950210884831
2015-12-21,104.66659859749366
2016-01-04,103.16401107483041
2016-01-18,101.34486292737017
2016-02-01,102.89780548342821
2016-02-15,100.54269267421893
2016-02-29,98.60027281298679
2016-03-14,99.6507465318077
2016-03-27,99.52659206868043
2016-04-10,97.34741537315185
2016-04-24,97.75859969079686
2016-05-08,96.59559103950514
2016-05-22,97.326466631138
2016-06-05,95.83678662427917
2016-06-19,93.16321971772322
2016-07-03,91.30620442089523
2016-07-17,92.62157833446105
2016-07-31,91.38206029943396
2016-08-14,89.6399331105009
2016-08-28,89.62001621711514
2016-09-11,90.9555427567658
2016-09-25,89.35749356283702
2016-10-09,91.30165302725746
2016-10-23,89.72168132586324
2016-11-07,90.25411149019166
2016-11-21,92.50404646949443
2016-12-05,95.74530845823715
2016-12-19,97.16177887269818
2017-01-02,97.15091174643626
2017-01-16,96.07214088888824
2017-01-30,96.61840452353911
2017-02-13,95.49623724101878
2017-02-27,94.20355861182637
2017-03-13,96.20012691428707
2017-03-26,94.57777856915342
2017-04-09,93.19344482410929
2017-04-23,92.57067692931034
2017-05-07,97.33779406368676
2017-05-21,97.77717586781979
2017-06-04,98.71269386098476
2017-06-18,97.70466691199971
2017-07-02,101.0371903624137
2017-07-17,101.6795437396959
2017-07-31,102.56922582087965
2017-08-14,101.96867521119567
2017-08-28,103.22249800995166
2017-09-11,102.69737996501988
2017-09-25,105.52617828218277
2017-10-09,104.4366463761398
2017-10-23,105.81647614107482
2017-11-07,104.71200954909682
2017-11-22,104.34176509776299
2017-12-06,105.46089431387173
2017-12-20,104.85774775119322
2018-01-03,106.85585674956408
2018-01-17,107.1975162366407
2018-01-31,106.46060440568483
2018-02-14,105.4972073231956
2018-02-28,104.14022442786242
2018-03-14,103.61660067827471
2018-03-27,103.74532367203915
2018-04-10,103.87373343304631
2018-04-24,104.8796223672577
2018-05-08,102.65313622084301
2018-05-22,103.35037901632438
2018-06-05,101.81307327287087
2018-06-19,100.9793170297894
2018-07-03,101.94484656601475
2018-07-17,103.88161859053616
2018-07-31,102.78050417774381
2018-08-14,99.70069340762238
2018-08-28,102.49124468721377
2018-09-11,102.02183748022223
2018-09-25,104.53754298493108
2018-10-09,102.68941492892576
2018-10-23,101.91716936598033
